70.317245	1130
72.971001	1104
75.624008	1072
78.278404	1068
80.929909	1036
83.580666	1028
86.230667	1015
88.879913	1013
91.528419	1015
94.17617	1020
96.823174	1018
99.471558	1022
102.11706	996
104.76182	1009
107.40582	1001
110.04908	1003
112.6916	1019
115.33336	1023
117.97437	1014
120.61465	1031
123.25417	1049
125.89294	1061
128.53098	1082
131.16827	1098
133.80481	1126
136.44061	1158
139.07567	1190
141.70998	1232
144.34354	1274
146.97636	1312
149.60843	1358
152.23978	1392
154.87036	1429
157.50021	1478
160.12932	1545
162.75769	1592
165.38531	1665
168.01221	1721
170.63835	1792
173.26375	1877
175.88841	1949
178.51234	2037
181.13553	2116
183.75798	2194
186.37968	2274
189.00066	2361
191.62088	2466
194.24037	2544
196.85703	2650
199.47504	2727
202.09232	2847
204.70886	2941
207.32468	3051
209.93976	3152
212.55409	3284
215.16769	3427
217.77846	3556
220.39058	3674
223.00198	3793
225.61266	3943
228.22258	4075
230.83177	4171
233.43814	4270
236.04587	4369
238.65288	4466
241.25914	4494
243.86467	4575
246.46738	4600
249.07146	4639
251.67479	4681
254.2774	4700
256.8772	4699
259.47833	4718
262.07877	4726
264.67847	4776
267.27533	4789
269.87357	4791
272.47107	4802
275.06784	4834
277.6618	4861
280.25711	4848
282.85172	4886
285.44348	4899
288.03665	4931
290.62906	4924
293.21866	4976
295.80963	4993
298.39987	5003
300.98727	5065
303.57608	5083
306.16415	5078
308.74939	5090
311.33603	5129
313.92191	5140
316.505	5126
319.08945	5140
321.67108	5155
324.25409	5175
326.83636	5170
329.41586	5217
331.99667	5192
334.57474	5229
337.15411	5220
339.73071	5251
342.30869	5273
344.88593	5284
347.46036	5286
350.03616	5306
352.60916	5342
355.1835	5351
357.75507	5384
360.328	5389
362.89813	5417
365.46964	5428
368.03833	5468
370.60837	5503
373.17566	5512
375.74426	5526
378.31012	5554
380.87729	5587
383.44171	5613
386.0054	5657
388.57043	5667
391.13272	5690
393.69632	5702
396.25717	5739
398.81937	5772
401.37878	5801
403.93747	5825
