70.317245	1080
72.971001	1040
75.624008	1009
78.278404	983
80.929909	966
83.580666	950
86.230667	946
88.879913	937
91.528419	945
94.17617	933
96.823174	945
99.471558	937
102.11706	930
104.76182	924
107.40582	936
110.04908	932
112.6916	941
115.33336	945
117.97437	933
120.61465	946
123.25417	946
125.89294	961
128.53098	966
131.16827	971
133.80481	970
136.44061	981
139.07567	1012
141.70998	1001
144.34354	1016
146.97636	1012
149.60843	1042
152.23978	1040
154.87036	1048
157.50021	1064
160.12932	1061
162.75769	1070
165.38531	1075
168.01221	1094
170.63835	1110
173.26375	1119
175.88841	1131
178.51234	1132
181.13553	1144
183.75798	1160
186.37968	1162
189.00066	1170
191.62088	1197
194.24037	1199
196.85703	1207
199.47504	1217
202.09232	1232
204.70886	1246
207.32468	1242
209.93976	1239
212.55409	1273
215.16769	1268
217.77846	1265
220.39058	1298
223.00198	1303
225.61266	1309
228.22258	1310
230.83177	1323
233.43814	1318
236.04587	1312
238.65288	1311
241.25914	1306
243.86467	1299
246.46738	1285
249.07146	1298
251.67479	1295
254.2774	1303
256.8772	1277
259.47833	1270
262.07877	1268
264.67847	1262
267.27533	1246
269.87357	1237
272.47107	1241
275.06784	1228
277.6618	1214
280.25711	1212
282.85172	1209
285.44348	1212
288.03665	1208
290.62906	1199
293.21866	1189
295.80963	1186
298.39987	1192
300.98727	1171
303.57608	1165
306.16415	1172
308.74939	1171
311.33603	1167
313.92191	1153
316.505	1157
319.08945	1145
321.67108	1134
324.25409	1144
326.83636	1135
329.41586	1138
331.99667	1139
334.57474	1128
337.15411	1134
339.73071	1134
342.30869	1113
344.88593	1128
347.46036	1124
350.03616	1123
352.60916	1104
355.1835	1118
357.75507	1116
360.328	1115
362.89813	1111
365.46964	1118
368.03833	1115
370.60837	1112
373.17566	1117
375.74426	1100
378.31012	1102
380.87729	1094
383.44171	1093
386.0054	1108
388.57043	1108
391.13272	1095
393.69632	1118
396.25717	1097
398.81937	1109
401.37878	1105
403.93747	1097
406.49753	1097
409.05481	1093
411.61343	1099
414.16928	1093
416.72443	1106
419.28094	1100
421.83466	1096
424.38766	1099
426.94205	1091
429.49362	1109
432.04453	1087
434.59674	1103
437.14621	1093
439.69498	1089
442.24509	1095
444.79245	1102
447.33908	1089
449.88705	1101
452.43228	1098
454.97681	1098
457.52063	1100
460.06577	1085
462.60818	1088
465.14987	1079
467.69086	1084
470.23322	1086
472.7728	1092
475.31168	1099
477.84985	1096
480.38733	1101
482.92615	1089
485.46222	1095
487.99756	1088
490.53223	1088
493.06619	1091
495.6015	1093
498.13406	1090
500.66592	1092
503.19708	1085
505.72754	1091
508.25729	1093
510.78635	1091
513.31677	1095
515.84442	1100
518.37134	1097
520.89764	1089
523.42316	1099
525.94806	1101
528.47223	1095
530.99567	1096
533.51843	1097
536.04053	1097
538.56189	1097
541.08258	1095
543.6026	1095
546.12189	1088
548.6405	1085
551.15839	1082
553.6756	1104
556.19208	1091
558.70789	1110
561.22302	1092
563.73749	1086
566.25122	1088
568.76422	1083
571.27661	1089
573.78827	1085
576.29926	1084
578.80951	1089
581.31909	1089
583.828	1090
586.33618	1086
588.84369	1098
591.35052	1086
593.85461	1096
596.36005	1092
598.86481	1084
601.3689	1088
603.87225	1086
606.37494	1074
608.87695	1085
611.37622	1075
613.87683	1084
616.37677	1092
618.87604	1091
621.37457	1077
623.87244	1086
626.36761	1073
628.86414	1097
631.35992	1087
633.85504	1088
636.34747	1079
638.84125	1078
641.33429	1085
643.82672	1082
646.31641	1093
648.80743	1083
651.29773	1072
653.78741	1081
656.27435	1087
658.76263	1096
661.25024	1079
663.73517	1081
666.22144	1088
668.70697	1084
671.18988	1084
673.67407	1085
676.15759	1089
678.63843	1089
681.12054	1089
683.60205	1084
686.08081	1087
688.56097	1078
691.03839	1090
693.51715	1080
695.99524	1084
698.47064	1085
700.94739	1084
703.42145	1080
705.89679	1098
708.36951	1079
710.84351	1090
713.31488	1089
715.78754	1087
718.25952	1083
720.72882	1090
723.19946	1079
725.66742	1084
728.13672	1094
730.60333	1090
733.06927	1083
735.53656	1082
738.00116	1085
740.4671	1074
742.93036	1083
745.3949	1089
747.85681	1082
750.32007	1086
752.78064	1080
755.24054	1069
757.70178	1085
760.16034	1088
762.62018	1088
765.07739	1087
767.53394	1080
769.99182	1086
772.44702	1073
774.90155	1078
777.35742	1078
779.81061	1072
782.26312	1090
784.71698	1072
787.16821	1077
789.61871	1076
792.0686	1087
794.51978	1087
796.96832	1081
799.4162	1091
801.8634	1084
804.31189	1074
806.75775	1075
809.20294	1080
811.64752	1078
814.09338	1079
816.53656	1084
818.97913	1075
821.42102	1070
823.86224	1063
826.30475	1084
828.74463	1085
831.1839	1075
833.62244	1085
836.06036	1071
838.49762	1085
840.9342	1078
843.37012	1078
845.80737	1082
848.24194	1073
850.6759	1078
853.10919	1076
855.54181	1080
857.97375	1083
860.40509	1075
862.83569	1078
865.26569	1065
867.69501	1081
870.12372	1066
872.5517	1073
874.97906	1070
877.40576	1075
879.83179	1067
882.2572	1068
884.68188	1056
887.10596	1076
889.52936	1071
891.95215	1078
894.37427	1075
896.79572	1069
899.21649	1068
901.6366	1073
904.05609	1071
906.47491	1066
908.89117	1083
911.30865	1070
913.72552	1079
916.14178	1074
918.55731	1062
920.97223	1059
923.38647	1061
925.79816	1075
928.21112	1067
930.62341	1065
933.0351	1060
935.44604	1067
937.85449	1063
940.26416	1063
942.67322	1067
